1,2,3,4,5,6,8,9,10
0.87,0.9018181818181819,0.9218181818181819,0.9354545454545454,0.9372727272727273,0.9445454545454546,0.9418181818181818,0.9509090909090909,0.9363636363636364
0.8736363636363637,0.8881818181818182,0.9254545454545454,0.9381818181818182,0.9481818181818182,0.9481818181818182,0.9445454545454546,0.9581818181818181,0.9381818181818182
0.8709090909090909,0.9163636363636364,0.9190909090909091,0.9381818181818182,0.9345454545454546,0.9472727272727273,0.9472727272727273,0.9581818181818181,0.9427272727272727
0.87,0.8872727272727273,0.9045454545454545,0.9390909090909091,0.9345454545454546,0.9418181818181818,0.9572727272727273,0.9545454545454546,0.9454545454545454
0.8845454545454545,0.9009090909090909,0.9190909090909091,0.9381818181818182,0.92,0.9536363636363636,0.9463636363636364,0.9545454545454546,0.9418181818181818
0.8527272727272728,0.9227272727272727,0.9254545454545454,0.9354545454545454,0.9345454545454546,0.9572727272727273,0.9463636363636364,0.9527272727272728,0.9345454545454546
0.8872727272727273,0.9190909090909091,0.9027272727272727,0.91,0.9409090909090909,0.9418181818181818,0.9518181818181818,0.9518181818181818,0.9572727272727273
0.8618181818181818,0.9136363636363637,0.9218181818181819,0.9309090909090909,0.9290909090909091,0.9509090909090909,0.9536363636363636,0.9527272727272728,0.9518181818181818
0.8772727272727273,0.9081818181818182,0.9172727272727272,0.9381818181818182,0.93,0.9518181818181818,0.9418181818181818,0.9509090909090909,0.9427272727272727
0.8763636363636363,0.9227272727272727,0.9063636363636364,0.9318181818181818,0.9336363636363636,0.9463636363636364,0.9436363636363636,0.9527272727272728,0.9518181818181818
