1,2,3,4,5,6,8,9,10
0.08991857264592003,0.12892271108005635,0.12614554635299263,0.13963860484661716,0.13567726067610364,0.14780112267186046,0.17284325177194856,0.16279320880858103,0.1683949669898148
0.11168126212991618,0.11328037426827749,0.13252663677072454,0.14040427439611325,0.14634007165123897,0.14274841997347576,0.169806147645881,0.16259299724259924,0.1695421033407059
0.11745364472703322,0.1284906493469498,0.13893271087361966,0.14675482756137823,0.14318188886630479,0.14684788965265547,0.16583558486967576,0.15702899501583314,0.16171024381989899
0.12526526832666446,0.12765793506355352,0.12337128455455504,0.14292602016104322,0.1436473853345019,0.13956205482722814,0.16922908290671676,0.1599835076087028,0.16591249931728805
0.11654405273380027,0.11834744091075633,0.13681258930530285,0.1384048963093762,0.13595262974573316,0.13529949863990767,0.17140936593452136,0.16085426242166054,0.1647489116667199
0.11390893700436604,0.1312554017339125,0.13242522815577845,0.13838955355836688,0.14494592892132924,0.14560097051138482,0.1684444058943148,0.15003306585792214,0.16216730436551163
0.10275653235653236,0.11316299478791374,0.13314377531098123,0.14831563803295253,0.13571547559553557,0.1340513979236064,0.16584531425757157,0.153244117133006,0.16272477602637617
0.11664510645520373,0.13176933787153997,0.13527708850289494,0.14827348491030273,0.145194997090672,0.13857807565585842,0.16796621091342562,0.15806125524613257,0.17604590719491778
0.11016100861950126,0.11517214819498557,0.13220881001711557,0.14613207677723808,0.14076145255252773,0.139005511477197,0.17270318182554428,0.16294389697613545,0.16514254808785245
0.09795086828695726,0.11708354017896921,0.12280766283524906,0.14482577912415495,0.12874596875269695,0.1414721966937245,0.15815111523923783,0.16492572021191865,0.17385281170684438
